"code_muni","nome","2000","2002","2004","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024"
5103361,"Conquista D'oeste",30.624045,4.601356,11.422299,23.600668,566.936935,6.011043,0.854112,1.7797,2.405726,0.699267,1.048161,4.447647,1.753308,8.350194,0.631687,1.911054,1.018403,1.67733,3.562184,2.711628,12.977988,22.107804
5103379,"Cotriguaçu",0,0.034203,0.480692,0.470949,1745.383722,76.73214,37.304179,28.719038,21.969299,43.426991,42.353414,46.506416,65.047921,52.195837,45.071434,22.320798,34.294629,49.43185,33.179771,41.662488,30.154917,7.680463
5103403,"Cuiabá",1631.798409,93.625472,80.612331,81.018031,0,61.078011,0,26.012808,0,30.104284,23.353219,10.816179,24.607634,10.534881,11.273212,12.212274,11.61404,8.675765,11.704971,10.525349,7.274367,13.671872
5103437,"Curvelândia",44.88954,0.224796,1.32876,0.195624,270.853252,0.65208,0,0.182718,0,0,0.16302,0.03861,0.129558,0.159588,0,0.071214,0.130416,0.305448,0.103818,0.054912,0,0.084919
5103452,"Denise",0.773214,3.205778,0,0,1096.45436,1.398681,0.39468,0.687014,0,0,0,0,0.063788,0.352476,0.637018,0,3.988474,0.492729,0.541251,0.892646,0,0.068031
5103502,"Diamantino",4006.045558,205.599008,378.531306,74.472946,205.992798,64.007025,0.179504,20.439483,0,14.284694,26.054139,34.201887,19.960939,32.168482,11.429367,21.132445,11.386306,9.686305,12.093904,5.476911,14.908323,4.718585
5103601,"Dom Aquino",1469.464539,45.742256,22.593141,23.18845,0,22.041559,0,4.091075,0,5.560455,2.091426,0.920095,2.557044,0.315463,5.253255,6.151511,1.864553,2.592739,2.613213,0.542886,0.521636,0.446769
5103700,"Feliz Natal",5.706307,0.326744,0.03393,0,1815.43799,231.205144,3.627671,28.287549,30.499435,20.195018,21.912597,49.511216,88.656434,80.733109,50.740075,63.168349,47.738981,66.534441,55.231724,49.405031,99.746673,24.87557
5103809,"Figueirópolis D'oeste",85.666152,5.258682,7.849842,0.25311,721.692606,3.454308,0.173518,1.731582,0.314394,0,2.178462,0.187044,0.35178,0.519948,0,0.342342,0.251508,0.453024,0.359502,0,0,0.083226
5103858,"Gaúcha do Norte",813.755567,75.986433,72.765762,45.651164,3253.644582,216.41085,9.328764,22.771105,9.701675,20.633742,41.766498,49.14363,23.347739,72.369572,60.004268,18.800645,29.312373,55.279177,24.794544,24.503154,21.502117,15.988597
5103908,"General Carneiro",1782.335363,123.318803,132.187083,56.457692,0,23.642966,0,33.667215,0,25.985537,14.668567,10.791801,24.077254,8.255214,12.225167,10.003811,10.954405,9.732133,15.396256,9.845516,4.048574,4.92658
5103957,"Glória D'oeste",305.984894,17.33525,12.517028,3.753604,284.570722,10.495365,0.039376,7.600754,0,0,4.618464,1.364779,0.214975,4.98487,0.080464,2.996105,1.185272,0.713127,2.297133,0.400352,0.17589,0.197177
5104104,"Guarantã do Norte",29.740524,5.654588,8.864206,8.156864,2369.143714,45.476969,9.08516,6.145903,8.064472,4.127499,12.721106,7.978705,14.873811,18.773621,7.725423,5.933108,17.462049,10.770907,12.388319,13.149499,7.850862,4.090447
5104203,"Guiratinga",1707.01301,111.551405,117.77988,70.303566,0,41.394322,0,36.704298,0,25.21876,19.820628,9.255876,36.784873,12.515145,15.894812,23.056262,10.333912,12.645225,15.395342,6.042832,10.530382,6.495475
5104500,"Indiavaí",11.08024,0,0,0,545.621157,0.96208,0.265431,0.182967,0,0.0602,0,0,0.065284,0,0,0.16942,0.090195,0,0,0,0,0
5104526,"Ipiranga do Norte",442.747734,59.748758,22.927575,2.336219,1729.848916,5.228397,7.314671,43.983212,10.80807,1.958617,3.506169,3.796019,5.318459,4.57227,1.325595,1.097097,4.783924,0.362336,4.862336,7.09118,1.444327,2.068713
5104542,"Itanhangá",0,0,0,0,1363.261204,91.087086,9.038453,37.402279,46.179332,25.010081,24.658726,19.440584,33.996365,6.641097,5.572524,12.356268,1.944796,32.019437,10.425333,8.159295,10.202822,22.956442
